PORT CODE,DATE,IEC,HS CODE,GOODS DESCRIPTION,Master category,Model Name,Model Number,Capacity,Qty,Unit of measure,Price,Unit of measure2,QUANTITY,UNIT,UNIT PRICE_INR,TOTAL VALUE_INR,UNIT PRICE_USD,TOTAL VALUE_USD,DUTY PAID_INR,Grand Total_INR,Year,Main Category,Sub Category
INNSA1,2019-12-18,0301049751,73239990,STEEL LUNCH BOX 6576-AM-180 (MILD STEEL) (TOTAL 360 PCS),,LUNCH BOX 6576-AM-180,MILD STEEL,,,#VALUE!, ,#VALUE!,35,KG,652.2457143,22828.6,9.008918706,315.3121547,5552,661.254633,2019,Household Steel Items,Lunch Box
INNSA1,2019-12-18,0301049751,73239990,STEEL LUNCH BOX 6581 -AM-181 (MILD STEEL) (TOTAL 336 PCS),,LUNCH BOX 6581 -AM-181,MILD STEEL,,,#VALUE!, ,#VALUE!,42,KG,647.2414286,27184.14,8.939798737,375.471547,6611.1,656.1812273,2019,Household Steel Items,Lunch Box
INNSA1,2019-12-09,0301049751,73239990,STEEL LUNCH BOX-6900(MILD STEEL)(TOTAL 86400 PCS),,LUNCH BOX-6900,MILD STEEL,,,#VALUE!, ,#VALUE!,10116,KG,474.2908086,4797925.82,6.55097802,66269.69365,1166855.6,480.8417866,2019,Household Steel Items,Lunch Box
INNSA1,2019-12-09,0301049751,73239990,STEEL ROUND CONTAINER-6857 (TOTAL 72000 PCS)(MILD STEEL),,ROUND CONTAINER-6857,TOTAL 72000 PCS,,,#VALUE!, ,#VALUE!,9180,KG,435.5415501,3998271.43,6.015767267,55224.74351,972379.6,441.5573174,2019,Household Steel Items,Other
INNSA1,2019-12-09,0301049751,73239990,STEEL ROUND CONTAINER-6856 (MILD STEEL) (TOTAL 127392 PCS),,ROUND CONTAINER-6856,MILD STEEL,,,#VALUE!, ,#VALUE!,10616,KG,508.552095,5398789.04,7.024200207,74568.90939,1312985.5,515.5762952,2019,Household Steel Items,Other
INNSA1,2019-11-26,0301049751,73239990,STEEL ZHARA WAN-MP-263 (TOTAL 102000 PCS) (MILD STEEL),,ZHARA WAN-MP-263,TOTAL 102000 PCS,,,#VALUE!, ,#VALUE!,9605,KG,367.9336512,3534002.72,5.057507233,48577.35698,859469.5,372.9911585,2019,Household Steel Items,Other
INNSA1,2019-11-26,0301049751,73239990,STEEL HANGER WITH HOOK ( ITEM NO. SM1168) (QTY: 25440 NOS),,HANGER WITH HOOK ( ITEM NO. SM1168), ITEM NO. SM1168,,#N/A,#N/A, ,#N/A,4770,KG,458.1531384,2185390.47,6.297637641,30039.73155,531486.9,464.450776,2019,Household Steel Items,Hanger
INNSA1,2019-11-26,0301049751,73239990,STEEL ZHARA-NP-003(TOTAL 24000 PCS) (MILD STEEL),,ZHARA-NP-003,TOTAL 24000 PCS,,,#VALUE!, ,#VALUE!,2240,KG,350.2033571,784455.52,4.813791851,10782.89375,190779.7,355.017149,2019,Household Steel Items,Other
INNSA1,2019-11-26,0301049751,73239990,STEEL MULTI GRATER AND SLICER-RS-04 (TOTAL 144 PCS) (MILDSTEEL),,MULTI GRATER AND SLICER-RS-04,TOTAL 144 PCS,,,#VALUE!, ,#VALUE!,31.8,KG,274.3474843,8724.25,3.77109944,119.9209622,2121.7,278.1185837,2019,Household Steel Items,Other
INNSA1,2019-11-13,0301049751,73239990,STEEL ZHARA-NP-003(TOTAL 60000 PCS) (MILD STEEL),,ZHARA-NP-003,TOTAL 60000 PCS,,,#VALUE!, ,#VALUE!,5600,KG,343.4346446,1923234.01,4.76992562,26711.58347,467730.5,348.2045703,2019,Household Steel Items,Other
INNSA1,2019-11-13,0301049751,73239990,STEEL MULTI GRATER AND SLICER -RS-04 (TOTAL 5856 PCS) (MILDSTEEL),,MULTI GRATER AND SLICER -RS-04,TOTAL 5856 PCS,,,#VALUE!, ,#VALUE!,1049.2,KG,333.987562,350419.75,4.638716138,4866.940972,85222.1,338.6262781,2019,Household Steel Items,Other
INNSA1,2019-11-13,0301049751,73239990,STEEL TEA STRAINER-NP-55 (TOTAL 86040 PCS) (MILD STEEL),,TEA STRAINER-NP-55,TOTAL 86040 PCS,,,#VALUE!, ,#VALUE!,3943.5,KG,487.2427919,1921441.95,6.767260999,26686.69375,467294.7,494.0100529,2019,Household Steel Items,Tea Strainer
INNSA1,2019-11-05,0301049751,73239990,STEEL RECTANGLE CONTAINER LARGE-6862 (MILD STEEL) (TOTAL 20400 PCS),,RECTANGLE CONTAINER LARGE-6862,MILD STEEL,,,#VALUE!, ,#VALUE!,5100,KG,435.318549,2220124.6,6.021003444,30707.11757,539934.3,441.3395525,2019,Household Steel Items,Other
INNSA1,2019-11-05,0301049751,73239990,STEEL RECTANGLE CONTAINER- 6901(MILD STEEL) (TOTAL 54000 PCS),,RECTANGLE CONTAINER- 6901,MILD STEEL,,,#VALUE!, ,#VALUE!,8775,KG,453.6866382,3981100.25,6.275057236,55063.62725,968203.6,459.9616954,2019,Household Steel Items,Other
INNSA1,2019-10-15,0301049751,73231000,STEEL SCRUBBER 2 PCS-SET-SS430 (TOTAL 226080 SET)(MILD STEEL),,SCRUBBER 2 PCS-SET-SS430,TOTAL 226080 SET,,,#VALUE!, ,#VALUE!,7850,KG,255.7208038,2007408.31,3.544293885,27822.707,621895.1,259.2650977,2019,Steel Scrubbers,Scrubber
INNSA1,2019-10-15,0301049751,73239990,STEEL HANGER WITH HOOK ( ITEM NO. SM1168) ( QTY 25440 NOS),,HANGER WITH HOOK, ITEM NO. SM1168,,#N/A,#N/A, ,#N/A,4770,KG,454.0877107,2165998.38,6.293661964,30020.76757,526770.8,460.3813727,2019,Household Steel Items,Hanger
INNSA1,2019-10-15,0301049751,73239990,STEEL TEA STRAINER -NP-55 (TOTAL 14760 PCS) (MILD STEEL),,TEA STRAINER -NP-55,TOTAL 14760 PCS,,,#VALUE!, ,#VALUE!,676.5,KG,484.4859719,327754.76,6.714982286,4542.685516,79709.9,491.2009542,2019,Household Steel Items,Tea Strainer
INNSA1,2019-10-15,0301049751,73239990,STEEL HAND BLENDER-RS-02 (TOTAL 10200 PCS) (MILD STEEL),,HAND BLENDER-RS-02,TOTAL 10200 PCS,,,#VALUE!, ,#VALUE!,425,KG,831.0165882,353182.05,11.51790143,4895.108108,85893.9,842.5344897,2019,Household Steel Items,Other
INNSA1,2019-10-15,0301049751,73239990,STEEL ZHARA-NP-003 (TOTAL 36000 PCS) (MILD STEEL),,ZHARA-NP-003,TOTAL 36000 PCS,,,#VALUE!, ,#VALUE!,3360,KG,341.9555685,1148970.71,4.739508918,15924.74997,279429.7,346.6950774,2019,Household Steel Items,Other
INNSA1,2019-10-09,0301049751,73239990,STEEL TEA STRAINER -NP-55(MILD STEEL) (TOTAL 55440 PCS),,TEA STRAINER -NP-55,MILD STEEL,,,#VALUE!, ,#VALUE!,2541,KG,486.521649,1236251.51,6.743196798,17134.46306,300656.4,493.2648458,2019,Household Steel Items,Tea Strainer
INNSA1,2019-10-09,0301049751,73239990,STEEL ZHARA-NP-003(MILD STEEL) (TOTAL 60000 PCS),,ZHARA-NP-003,MILD STEEL,,,#VALUE!, ,#VALUE!,5497.4,KG,349.4416724,1921020.65,4.843266423,26625.37283,467192.3,354.2849389,2019,Household Steel Items,Other
INNSA1,2019-10-09,0301049751,73239990,STEEL HANGER WITH HOOK-SL-89 (MILD STEEL)(TOTAL 69336 PCS)(HOUSEHOLD),,HANGER WITH HOOK-SL-89,MILD STEEL,,,#VALUE!, ,#VALUE!,15408,KG,336.3336364,5182228.67,4.661588862,71825.76119,1260318.1,340.9952253,2019,Household Steel Items,Hanger
INNSA1,2019-10-07,0301049751,73239990,SS OIL POT 1000ML ( ITEM NO. KWP-1000B) ( QTY 24840 PCS),SS,OIL POT 1000ML, ITEM NO. KWP-1000B,,#N/A,#N/A, ,#N/A,6210,KG,444.0062625,2757278.89,6.153932952,38215.92363,670570.3,450.1601954,2019,Household Steel Items,Other
INNSA1,2019-09-24,0301049751,73239990,HOUSEHOLD STEEL HOOK 3 PCS SET-2628(TOTAL 68760 SET) (MILD STEEL),,STEEL HOOK 3 PCS SET-2628,TOTAL 68760 SET,,,#VALUE!, ,#VALUE!,2330.2,KG,957.923689,2232153.78,13.26764112,30916.25734,542859.8,971.1913301,2019,Household Steel Items,Other
INNSA1,2019-09-23,0301049751,73239990,STEEL LUNCH BOX 3LAYER -8505 (MILD STEEL) (TOTAL 16800 PCS),,LUNCH BOX 3LAYER -8505,MILD STEEL,,,#VALUE!, ,#VALUE!,10892,KG,389.172422,4238866.02,5.39019975,58710.05568,1030892.3,394.5626217,2019,Household Steel Items,Lunch Box
INNSA1,2019-09-23,0301049751,73239990,STAINLESS STEEL SPORT BOTTLE 1000 ML ( ITEM NO. KW-830)( QTY34920 PCS),,STEEL SPORT BOTTLE 1000 ML, ITEM NO. KW-830,,,#VALUE!, ,#VALUE!,6790,KG,395.5840059,2686015.4,5.479002852,37202.42936,653239,401.0630087,2019,Household Steel Items,Other
INNSA1,2019-09-23,0301049751,73239990,STEEL LUNCH BOX 2 LAYER-8504 (MILD STEEL) (TOTAL 22128 PCS),,LUNCH BOX 2 LAYER-8504,MILD STEEL,,,#VALUE!, ,#VALUE!,10584.56,KG,379.6059496,4017961.95,5.257700133,55650.44252,977168.3,384.8636497,2019,Household Steel Items,Lunch Box
INNSA1,2019-09-23,0301049751,73239990,STEEL LUNCH BOX-6527 (MILD STEEL) (TOTAL 26124 PCS),,LUNCH BOX-6527,MILD STEEL,,,#VALUE!, ,#VALUE!,9099.86,KG,418.6964492,3810079.07,5.799119795,52771.17825,926611.2,424.495569,2019,Household Steel Items,Lunch Box
INNSA1,2019-09-18,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE ( ITEM NO. KWB-600F) (QTY 50400 PCS),,STEEL SPORTS BOTTLE ( ITEM NO. KWB-600F), ITEM NO. KWB-600F,,#N/A,#N/A, ,#N/A,7897.5,KG,497.4352377,3928494.79,6.832901617,53962.84052,955409.9,504.2681394,2019,Household Steel Items,Other
INNSA1,2019-09-17,0301049751,73239990,STEEL ZHARA -NP-003 (MILD STEEL) (TOTAL 60000 PCS),,ZHARA -NP-003,MILD STEEL,,,#VALUE!, ,#VALUE!,5250,KG,368.4725962,1934481.13,5.061436761,26572.54299,470465.8,373.534033,2019,Household Steel Items,Other
INNSA1,2019-09-17,0301049751,73239990,STEEL PIZZA CUTTER-RJ-388 (TOTAL 12600 PCS) (MILD STEEL),,PIZZA CUTTER-RJ-388,TOTAL 12600 PCS,,,#VALUE!, ,#VALUE!,1120,KG,390.1157321,436929.62,5.358732584,6001.780495,106261.3,395.4744647,2019,Household Steel Items,Other
INNSA1,2019-09-17,0301049751,73239990,STEEL TEA STRAINER -NP-55 (MILD STEEL) (TOTAL 45360 PCS),,TEA STRAINER -NP-55,MILD STEEL,,,#VALUE!, ,#VALUE!,2079,KG,491.2436748,1021295.6,6.747852676,14028.78571,248379.2,497.9915275,2019,Household Steel Items,Tea Strainer
INNSA1,2019-09-10,0301049751,73239990,STEEL SALT BOTTLE -NP-19 (MILD STEEL) (TOTAL 9600 PCS),,SALT BOTTLE -NP-19,MILD STEEL,,,#VALUE!, ,#VALUE!,1600,KG,217.9508688,348721.39,2.993830615,4790.128984,84809,220.9446994,2019,Household Steel Items,Other
INNSA1,2019-08-31,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-KL324I-8S(MILD STEEL) (TOTAL 10800 PCS),,STEEL GRATER WITH HANDLE-KL324I-8S,MILD STEEL,,,#VALUE!, ,#VALUE!,1200,KG,409.9267,491912.04,5.705312457,6846.374948,119633,415.6320125,2019,Household Steel Items,Other
INNSA1,2019-08-31,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE HEXA -KL326D-9S(MILD STEEL) (TOTAL 1200 PCS),,STEEL GRATER WITH HANDLE HEXA -KL326D-9S,MILD STEEL,,,#VALUE!, ,#VALUE!,250,KG,354.91488,88728.72,4.939664301,1234.916075,21578.9,359.8545443,2019,Household Steel Items,Other
INNSA1,2019-08-31,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-KL324H-9S(MILD STEEL) (TOTAL 2700 PCS),,STEEL GRATER WITH HANDLE-KL324H-9S,MILD STEEL,,,#VALUE!, ,#VALUE!,397.5,KG,360.6069182,143341.25,5.018885431,1995.006959,34860.6,365.6258037,2019,Household Steel Items,Other
INNSA1,2019-08-31,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-KL324I-9S(MILD STEEL) (TOTAL 2520 PCS),,STEEL GRATER WITH HANDLE-KL324I-9S,MILD STEEL,,,#VALUE!, ,#VALUE!,357,KG,378.9238375,135275.81,5.273818198,1882.753097,32899.1,384.1976557,2019,Household Steel Items,Other
INNSA1,2019-08-31,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-KL324P-3S(MILD STEEL) (TOTAL 18000 PCS)DPD CLIENT,,STEEL GRATER WITH HANDLE-KL324P-3S,MILD STEEL,,,#VALUE!, ,#VALUE!,360,KG,805.9525556,290142.92,11.21715457,4038.175644,70562.7,817.1697101,2019,Household Steel Items,Other
INNSA1,2019-08-31,0301049751,73231000,SS SCRUBBER 3PCS SET-SS410 (TOTAL 123840 SET)-DPD CLIENT,SS,SCRUBBER 3PCS SET-SS410,TOTAL 123840 SET,,,#VALUE!, ,#VALUE!,7740,KG,208.3918734,1612953.1,2.900374021,22448.89492,499692.8,211.2922474,2019,Steel Scrubbers,Scrubber
INNSA1,2019-08-31,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE SMALL-KL321R-S(MILD STEEL) (TOTAL 2400 PCS),,STEEL GRATER WITH HANDLE SMALL-KL321R-S,MILD STEEL,,,#VALUE!, ,#VALUE!,470,KG,409.6624255,192541.34,5.701634315,2679.768128,46826,415.3640598,2019,Household Steel Items,Other
INNSA1,2019-08-31,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE BIG-KL321RB-S(MILD STEEL)(TOTAL 2520 PCS),,STEEL GRATER WITH HANDLE BIG-KL321RB-S,MILD STEEL,,,#VALUE!, ,#VALUE!,280,KG,465.8257857,130431.22,6.483309474,1815.326653,31720.8,472.3090952,2019,Household Steel Items,Other
INNSA1,2019-08-31,0301049751,73239990,STEEL ZHARA -NP-003 (MILD STEEL) (TOTAL 48120 PCS),,ZHARA -NP-003,MILD STEEL,,,#VALUE!, ,#VALUE!,4491.2,KG,345.9530215,1553744.21,4.814934189,21624.83243,377870.5,350.7679557,2019,Household Steel Items,Other
INNSA1,2019-08-29,0301049751,73239990,SS OIL POT 1000ML ( ITEM NO. KWP-1000B) (QTY 27000 PCS),SS,OIL POT 1000ML ( ITEM NO. KWP-1000B), ITEM NO. KWP-1000B,,#N/A,#N/A, ,#N/A,6750,KG,442.7674815,2988680.5,6.162386659,41596.10995,726847.1,448.9298681,2019,Household Steel Items,Other
INNSA1,2019-08-24,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-DS-25 (MILD STEEL) (TOTAL102240 PCS),,STEEL GRATER WITH HANDLE-DS-25,MILD STEEL,,,#VALUE!, ,#VALUE!,3408,KG,468.32201,1596041.41,6.518051635,22213.51997,388157.2,474.8400616,2019,Household Steel Items,Other
INNSA1,2019-08-24,0301049751,73239990,STEEL ROUND CONTAINER BIG-6582 (MILD STEEL) (TOTAL 3000 PCS),,ROUND CONTAINER BIG-6582,MILD STEEL,,,#VALUE!, ,#VALUE!,886.25,KG,340.8534725,302081.39,4.743959255,4204.33389,73466.1,345.5974318,2019,Household Steel Items,Other
INNSA1,2019-08-24,0301049751,73239990,STEEL TEA STRAINER -NP-55 (MILD STEEL) (TOTAL 50400 PCS),,TEA STRAINER -NP-55,MILD STEEL,,,#VALUE!, ,#VALUE!,2310,KG,485.6370779,1121821.65,6.75904075,15613.38413,272827,492.3961187,2019,Household Steel Items,Tea Strainer
INNSA1,2019-08-24,0301049751,73239990,STEEL LUNCH BOX 3LAYER -8505 (MILD STEEL) (TOTAL 16800 PCS),,LUNCH BOX 3LAYER -8505,MILD STEEL,,,#VALUE!, ,#VALUE!,10892,KG,389.4048825,4241397.98,5.419692171,59031.28713,1031508,394.8245747,2019,Household Steel Items,Lunch Box
INNSA1,2019-08-24,0301049751,73239990,STEEL ROUND CONTAINER MEDIUM-6581 (MILD STEEL) (TOTAL 3000 PCS),,ROUND CONTAINER MEDIUM-6581,MILD STEEL,,,#VALUE!, ,#VALUE!,660,KG,341.6159697,225466.54,4.754571603,3138.017258,54833.5,346.3705413,2019,Household Steel Items,Other
INNSA1,2019-08-24,0301049751,73239990,STEEL LUNCH BOX 2 LAYER-8504 (MILD STEEL) (TOTAL 26400 PCS)-DPD CLIENT,,LUNCH BOX 2 LAYER-8504,MILD STEEL,,,#VALUE!, ,#VALUE!,12628,KG,379.8326964,4796527.29,5.286467591,66757.51273,1166515.4,385.119164,2019,Household Steel Items,Lunch Box
INNSA1,2019-08-24,0301049751,73239990,STEEL LUNCH BOX-6900 (MILD STEEL) (TOTAL 456 PCS),,LUNCH BOX-6900,MILD STEEL,,,#VALUE!, ,#VALUE!,53.39,KG,492.3292751,26285.46,6.852181978,365.8379958,6392.6,499.1814571,2019,Household Steel Items,Lunch Box
INNSA1,2019-08-24,0301049751,73231000,STEEL SCRUBBER 6PCS SET ( ITEM NO. OKS-4156) ( QTY 98000 PCS),,SCRUBBER 6PCS SET, ITEM NO. OKS-4156,,#N/A,#N/A, ,#N/A,9065,KG,222.6762802,2018560.48,3.099182745,28094.09158,625350,225.7754629,2019,Steel Scrubbers,Scrubber
INNSA1,2019-08-24,0301049751,73239990,STEEL LUNCH BOX-6527 (MILD STEEL) (TOTAL 288 PCS),,LUNCH BOX-6527,MILD STEEL,,,#VALUE!, ,#VALUE!,100.32,KG,418.946571,42028.72,5.830849979,584.9508699,10221.4,424.777421,2019,Household Steel Items,Lunch Box
INNSA1,2019-08-24,0301049751,73239990,STEEL SPOON HOLDER ROUND- MP-96 (MILD STEEL) (TOTAL 36 PCS),,SPOON HOLDER ROUND- MP-96,MILD STEEL,,,#VALUE!, ,#VALUE!,7.7,KG,244.4480519,1882.25,3.402199749,26.19693807,457.7,247.8502517,2019,Household Steel Items,Holder
INNSA1,2019-08-24,0301049751,73239990,STEEL RECTANGLE CONTAINER BIG-6578(MILD STEEL) (TOTAL 3000 PCS),,RECTANGLE CONTAINER BIG-6578,MILD STEEL,,,#VALUE!, ,#VALUE!,886.25,KG,466.8210437,413720.15,6.49716136,5758.109255,100616.7,473.3182051,2019,Household Steel Items,Other
INNSA1,2019-08-24,0301049751,73239990,STEEL RECTANGLE CONTAINER MEDIUM-6577 (MILD STEEL) (TOTAL 3000 PCS),,RECTANGLE CONTAINER MEDIUM-6577,MILD STEEL,,,#VALUE!, ,#VALUE!,660,KG,514.0823333,339294.34,7.154938529,4722.259429,82516.3,521.2372719,2019,Household Steel Items,Other
INNSA1,2019-08-24,0301049751,73231000,STEEL SCRUBBER 2PCS SET ( ITEM NO.8001-2) ( QTY 166320 SETS),,SCRUBBER 2PCS SET, ITEM NO.8001-2,,#N/A,#N/A, ,#N/A,4851,KG,411.2260049,1994857.35,5.723396033,27764.19415,618006.8,416.949401,2019,Steel Scrubbers,Scrubber
INNSA1,2019-08-19,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 -SB-01 (TOTAL 41472 PCS ) (NOT VACUUM BOTTLE) (MILD STEEL)-DPD CLIENT,,STEEL SPORTS BOTTLE 750ML SG-702 -SB-01,TOTAL 41472 PCS ,,,#VALUE!, ,#VALUE!,6566.4,KG,580.394979,3811105.59,8.077870271,53042.52735,926861,588.4728493,2019,Household Steel Items,Other
INNSA1,2019-08-19,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-901-A-19 (TOTAL 720 PCS) (NOT VACUUM BOTTLE) (MILD STEEL),,STEEL SPORTS BOTTLE 750ML SG-901-A-19,TOTAL 720 PCS,,,#VALUE!, ,#VALUE!,132,KG,509.3348485,67232.2,7.088863584,935.729993,16350.8,516.4237121,2019,Household Steel Items,Other
INNSA1,2019-08-19,0301049751,73239990,STAINLESS STEEL BOTTLE 750ML SG805-AM-6 (TOTAL 3780 PCS ) (NOT VACUUM BOTTLE) (MILD STEEL),,STEEL BOTTLE 750ML SG805-AM-6,TOTAL 3780 PCS ,,,#VALUE!, ,#VALUE!,567,KG,597.8172487,338962.38,8.320351408,4717.639248,82435.6,606.1376001,2019,Household Steel Items,Other
INNSA1,2019-08-19,0301049751,73239990,STEEL SPOON HOLDER ROUND -MP-96 (TOTAL 20700 PCS) (MILD STEEL),,SPOON HOLDER ROUND -MP-96,TOTAL 20700 PCS,,,#VALUE!, ,#VALUE!,4427.5,KG,252.9303377,1119849.07,3.520255221,15585.92999,272347.3,256.4505929,2019,Household Steel Items,Holder
INNSA1,2019-08-13,0301049751,73239990,STEEL ZHARA-AM-60 (TOTAL 1440 PCS) (MILD SEEL),,ZHARA-AM-60,TOTAL 1440 PCS,,,#VALUE!, ,#VALUE!,103.2,KG,309.4916667,31939.54,4.421309524,456.2791429,7767.8,313.9129762,2019,Household Steel Items,Other
INNSA1,2019-08-12,0301049751,73239990,STEEL LUNCH BOX 6862 -AM-22 (TOTAL 336 PCS)(MILD STEEL),,LUNCH BOX 6862 -AM-22,TOTAL 336 PCS,,,#VALUE!, ,#VALUE!,87.5,KG,500.4611429,43790.35,7.149444898,625.5764286,10649.8,507.6105878,2019,Household Steel Items,Lunch Box
INNSA1,2019-08-12,0301049751,73239990,STEEL ZHARA-AM-60 (TOTAL 960 PCS) (MILD STEEL),,ZHARA-AM-60,TOTAL 960 PCS,,,#VALUE!, ,#VALUE!,68.8,KG,308.2264535,21205.98,4.40323505,302.9425714,5157.3,312.6296885,2019,Household Steel Items,Other
INNSA1,2019-08-12,0301049751,73239990,STEEL LUNCH BOX 2652 -AM-20 (TOTAL 288 PCS) (MILD STEEL),,LUNCH BOX 2652 -AM-20,TOTAL 288 PCS,,,#VALUE!, ,#VALUE!,57.6,KG,662.6869792,38170.77,9.466956845,545.2967143,9283.2,672.153936,2019,Household Steel Items,Lunch Box
INNSA1,2019-08-12,0301049751,73239990,STEEL LUNCH BOX 6861 -AM-21 (TOTAL 420 PCS)(MILD STEEL),,LUNCH BOX 6861 -AM-21,TOTAL 420 PCS,,,#VALUE!, ,#VALUE!,77,KG,586.3775325,45151.07,8.376821892,645.0152857,10980.7,594.7543544,2019,Household Steel Items,Lunch Box
INNSA1,2019-08-12,0301049751,73239990,STEEL LUNCH BOX 2651-AM-19 (TOTAL 480 PCS) (MILD STEEL),,LUNCH BOX 2651-AM-19,TOTAL 480 PCS,,,#VALUE!, ,#VALUE!,72,KG,667.5956944,48066.89,9.537081349,686.6698571,11689.9,677.1327758,2019,Household Steel Items,Lunch Box
INNSA1,2019-08-10,0301049751,73231000,SS SCOURER 3 PCS SET (MADE OF STEEL) ( QTY 106800 NOS),SS,SCOURER 3 PCS SET,MADE OF STEEL,,#N/A,#N/A, ,#N/A,6401,KG,250.0773504,1600745.12,3.572533577,22867.78743,495910.9,253.649884,2019,Steel Scrubbers,Other
INNSA1,2019-08-05,0301049751,73239990,STEEL LUNCH BOX-6527 (TOTAL 26112 PCS) (MILD STEEL)DPD CLIENT,,LUNCH BOX-6527,TOTAL 26112 PCS,,,#VALUE!, ,#VALUE!,9095.68,KG,408.929748,3719494.13,5.841853542,53135.63043,904580.9,414.7716015,2019,Household Steel Items,Lunch Box
INNSA1,2019-08-05,0301049751,73239990,STEEL ZHARA-NP-003 (TOTAL 71880 PCS) (MILD STEEL),,ZHARA-NP-003,TOTAL 71880 PCS,,,#VALUE!, ,#VALUE!,6708.8,KG,346.9177409,2327401.74,4.955967727,33248.59629,566024.1,351.8737086,2019,Household Steel Items,Other
INNSA1,2019-08-03,0301049751,73231000,STEEL SCRUBBER 2PCS SET (ITEM NO. 8001-2) ( QTY 167400 SETS),,SCRUBBER 2PCS SET,ITEM NO. 8001-2,,#N/A,#N/A, ,#N/A,4882,KG,400.6196374,1955825.07,5.723137678,27940.35814,605914.7,406.3427751,2019,Steel Scrubbers,Scrubber
INNSA1,2019-07-30,0301049751,73239990,STEEL SPOON HOLDER ROUND-MP-96(MILD STEEL) (TOTAL 8136 PCS) -,,SPOON HOLDER ROUND-MP-96,MILD STEEL,,,#VALUE!, ,#VALUE!,1740.2,KGS,246.9528215,429747.3,3.545625578,6170.097631,104514.5,250.4984471,2019,Household Steel Items,Holder
INNSA1,2019-07-30,0301049751,73239990,STEEL TEA STRAINER -NP-55 (MILD STEEL) (TOTAL 50400 PCS) -,,TEA STRAINER -NP-55,MILD STEEL,,,#VALUE!, ,#VALUE!,2310,KGS,486.1632468,1123037.1,6.980089688,16124.00718,273122.6,493.1433364,2019,Household Steel Items,Tea Strainer
INNSA1,2019-07-30,0301049751,73239990,STEEL ZHARA-RS-07 (MILD STEEL) (TOTAL 2400 PCS) -,,ZHARA-RS-07,MILD STEEL,,,#VALUE!, ,#VALUE!,20,KGS,3708.39,74167.8,53.24321608,1064.864322,18037.7,3761.633216,2019,Household Steel Items,Other
INNSA1,2019-07-30,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-DS-25 (MILD STEEL) (TOTAL - 51000 PCS),,STEEL GRATER WITH HANDLE-DS-25,MILD STEEL,,,#VALUE!, ,#VALUE!,1700,KGS,469.0280176,797347.63,6.734070605,11447.92003,193915,475.7620883,2019,Household Steel Items,Other
INNSA1,2019-07-24,0301049751,73239990,STEEL LUNCH BOX 3LAYER -8505(MILD STEEL) (TOTAL 16800 PCS) -,,LUNCH BOX 3LAYER -8505,MILD STEEL,,,#VALUE!, ,#VALUE!,10892,KGS,376.3297383,4098983.51,5.403154894,58851.1631,996872.8,381.7328932,2019,Household Steel Items,Lunch Box
INNSA1,2019-07-24,0301049751,73239990,STEEL MULTI GRATER AND SLICER-RS-04(MILD STEEL) (TOTAL720 PC - S),,MULTI GRATER AND SLICER-RS-04,MILD STEEL,,,#VALUE!, ,#VALUE!,170,KGS,267.9796471,45556.54,3.847518264,654.0781048,11079.4,271.8271653,2019,Household Steel Items,Other
INNSA1,2019-07-24,0301049751,73239990,STEEL MULTI PEELER-RS-03(MILD STEEL) (TOTAL 1200 PCS) -,,MULTI PEELER-RS-03,MILD STEEL,,,#VALUE!, ,#VALUE!,75,KGS,762.2532,57168.99,10.94405169,820.8038765,13903.5,773.1972517,2019,Household Steel Items,Other
INNSA1,2019-07-24,0301049751,73239990,STEEL ROUND CONTAINER-6856 (MILD STEEL) (TOTAL 20064 PCS) -,,ROUND CONTAINER-6856,MILD STEEL,,,#VALUE!, ,#VALUE!,1672,KGS,507.7188397,848905.9,7.289574152,12188.16798,206454,515.0084139,2019,Household Steel Items,Other
INNSA1,2019-07-24,0301049751,73239990,STEEL WATER JUG-6311(MILD STEEL) (TOTAL 2016 PCS) -,,WATER JUG-6311,MILD STEEL,,,#VALUE!, ,#VALUE!,582.96,KGS,487.7222622,284322.57,7.002473256,4082.161809,69147.3,494.7247355,2019,Household Steel Items,Other
INNSA1,2019-07-24,0301049751,73239990,STEEL RECTANGLE CONTAINER MEDIUM-6861 (MILD STEEL) (TOTAL 3 - 000 PCS),,RECTANGLE CONTAINER MEDIUM-6861,MILD STEEL,,,#VALUE!, ,#VALUE!,550,KGS,530.7969818,291938.34,7.620918619,4191.50524,70999.4,538.4179004,2019,Household Steel Items,Other
INNSA1,2019-07-24,0301049751,73239990,STEEL RECTANGLE CONTAINER- 6901(MILD STEEL) (TOTAL 3000 PCS) -,,RECTANGLE CONTAINER- 6901,MILD STEEL,,,#VALUE!, ,#VALUE!,487.5,KGS,446.9661949,217896.02,6.417317945,3128.442498,52992.4,453.3835128,2019,Household Steel Items,Other
